Row Names,instance_auroc,full_pixel_auroc,anomaly_pixel_auroc
mvtec_screw,0.9567534330805493,0.9417132272207972,0.8666605769061417
Mean,0.9567534330805493,0.9417132272207972,0.8666605769061417
