Row Names,instance_auroc,full_pixel_auroc,anomaly_pixel_auroc
mvtec_screw,0.9405615904898545,0.9681313744390958,0.8960529913831795
Mean,0.9405615904898545,0.9681313744390958,0.8960529913831795
