Row Names,instance_auroc,full_pixel_auroc,anomaly_pixel_auroc
mvtec_screw,0.5800368928059028,0.14565305392586625,0.05847050369932663
Mean,0.5800368928059028,0.14565305392586625,0.05847050369932663
