Row Names,instance_auroc,full_pixel_auroc,anomaly_pixel_auroc
mvtec_screw,0.6460340233654438,0.8677085233110008,0.6159931280604031
Mean,0.6460340233654438,0.8677085233110008,0.6159931280604031
