Row Names,instance_auroc,full_pixel_auroc,anomaly_pixel_auroc
mvtec_screw,0.6673498667759787,0.3742588691909356,0.2034532426757072
Mean,0.6673498667759787,0.3742588691909356,0.2034532426757072
