Row Names,instance_auroc,full_pixel_auroc,anomaly_pixel_auroc
mvtec_screw,0.4738675958188153,0.10272779119277929,0.004763646558424039
mvtec_pill,0.7236770321876705,0.9283790197323021,0.675386788332097
mvtec_capsule,0.7682489030714001,0.717618104957588,0.27302437108408323
mvtec_carpet,0.9430176565008025,0.9335549512470513,0.7387632460433676
mvtec_grid,0.9707602339181287,0.9140594069001353,0.7702954743932313
mvtec_tile,0.9473304473304474,0.7969956339130999,0.7203457542469366
mvtec_wood,0.9473684210526316,0.6804306476584105,0.34865125163019095
mvtec_zipper,0.9826680672268907,0.7642981999627342,0.6694397632895197
mvtec_cable,0.9516491754122939,0.8670128512925869,0.7723870408889861
mvtec_toothbrush,0.8555555555555555,0.7340644039904516,0.40772080265925276
mvtec_transistor,0.9354166666666667,0.7008455450259028,0.4474331103020034
mvtec_metal_nut,0.9926686217008798,0.97274764536092,0.8403293496377076
mvtec_bottle,1.0,0.9763138912267788,0.92423732431407
mvtec_hazelnut,0.7028571428571428,0.37303015386676575,0.1244745594980881
mvtec_leather,0.9819972826086956,0.7477574281989484,0.6607865635417493
Mean,0.8784721867938681,0.7473223783017636,0.5585359364279806
