Row Names,instance_auroc,full_pixel_auroc,anomaly_pixel_auroc
mvtec_carpet,0.9109149277688602,0.9594795338618466,0.7587322515199317
Mean,0.9109149277688602,0.9594795338618466,0.7587322515199317
